Video,RobotName,SessionId,Experiment
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\21.mp4,robot3,831
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\22.mp4,robot1,832
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\22.mp4,robot2,833
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\22.mp4,robot3,834
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\24.mp4,robot1,837
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\24.mp4,robot2,838
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\25.mp4,robot1,839
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\25.mp4,robot2,840
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\26.mp4,robot1,841
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\26.mp4,robot2,842
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\26.mp4,robot3,843
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\26.mp4,robot4,844
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\27.mp4,robot1,845
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\27.mp4,robot2,846
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\27.mp4,robot3,847
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\27.mp4,robot4,848
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\28.mp4,robot1,849
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\28.mp4,robot2,850
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\28.mp4,robot3,851
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\28.mp4,robot4,852
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\29.mp4,robot1,853
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\29.mp4,robot2,854
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\29.mp4,robot3,855
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\29.mp4,robot4,856
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\30.mp4,robot1,857
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\30.mp4,robot2,858
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\30.mp4,robot3,859
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\31.mp4,robot1,860,3
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\31.mp4,robot2,861,3
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\31.mp4,robot3,862,3
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\32.mp4,robot1,863,4
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\32.mp4,robot2,864,4
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\32.mp4,robot3,865,4
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\32.mp4,robot4,866,4
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\33.mp4,robot1,867,4
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\33.mp4,robot2,868,4
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\33.mp4,robot3,869,4
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\33.mp4,robot4,870,4
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\34.mp4,robot1,871,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\34.mp4,robot2,872,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\34.mp4,robot3,873,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\34.mp4,robot4,874,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\34.mp4,robot5,875,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\34.mp4,robot6,876,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\34.mp4,robot7,877,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\34.mp4,robot8,878,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\35.mp4,robot1,879,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\35.mp4,robot2,None,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\35.mp4,robot3,881,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\35.mp4,robot4,None,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\35.mp4,robot5,None,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\35.mp4,robot6,884,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\35.mp4,robot7,885,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\35.mp4,robot8,886,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\36.mp4,robot1,887,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\36.mp4,robot2,888,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\36.mp4,robot3,889,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\36.mp4,robot4,890,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\36.mp4,robot5,891,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\36.mp4,robot6,892,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\37.mp4,robot1,893,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\37.mp4,robot2,894,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\37.mp4,robot3,895,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\37.mp4,robot4,896,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\37.mp4,robot5,897,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\37.mp4,robot6,898,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\38.mp4,robot1,899,6
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\38.mp4,robot2,900,6
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\39.mp4,robot1,901,7
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\39.mp4,robot2,902,7
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\40.mp4,robot1,903,7
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\40.mp4,robot2,904,7

D:\Dartmouth\Lab\Smart Car\Proxy\recordings\42.mp4,robot1,None,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\42.mp4,robot2,None,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\43.mp4,robot1,None,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\43.mp4,robot2,None,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\44.mp4,robot1,911,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\44.mp4,robot2,None,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\44.mp4,robot3,913,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\44.mp4,robot4,None,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\44.mp4,robot5,915,5
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\44.mp4,robot6,None,5

D:\Dartmouth\Lab\Smart Car\Proxy\recordings\49.mp4,robot1,925,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\49.mp4,robot2,926,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\45.mp4,robot1,917,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\45.mp4,robot2,918,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\46.mp4,robot1,919,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\46.mp4,robot2,920,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\50.mp4,robot1,927,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\50.mp4,robot2,928,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\47.mp4,robot1,921,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\47.mp4,robot2,922,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\48.mp4,robot1,923,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\48.mp4,robot2,924,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\51.mp4,robot1,934,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\51.mp4,robot2,None,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\52.mp4,robot1,None,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\52.mp4,robot2,940,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\53.mp4,robot1,None,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\53.mp4,robot2,None,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\54.mp4,robot1,942,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\54.mp4,robot2,943,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\59.mp4,robot1,962,2
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\59.mp4,robot2,963,2
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\59.mp4,robot3,964,2
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\59.mp4,robot4,965,2

D:\Dartmouth\Lab\Smart Car\Proxy\recordings\75.mp4,robot1,988,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\75.mp4,robot2,989,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\78.mp4,trial3_robot1,994,1
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\78.mp4,trial3_robot2,995,1


D:\Dartmouth\Lab\Smart Car\Proxy\recordings\84.mp4,trial3_robot1,1006,1,trial3_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\84.mp4,trial3_robot2,1007,1,trial3_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\87.mp4,trial6_robot1,1012,1,trial6_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\87.mp4,trial6_robot2,1013,1,trial6_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\82.mp4,trial1_robot1,1002,1,trial1_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\82.mp4,trial1_robot2,1003,1,trial1_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\83.mp4,trial2_robot1,1004,1,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\83.mp4,trial2_robot2,1005,1,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\85.mp4,trial4_robot1,1008,1,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\85.mp4,trial4_robot2,1009,1,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\86.mp4,trial5_robot1,1010,1,trial5_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\86.mp4,trial5_robot2,1011,1,trial5_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\88.mp4,trial7_robot1,1014,1,trial7_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\88.mp4,trial7_robot2,1015,1,trial7_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\89.mp4,trial8_robot1,1016,1,trial8_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\89.mp4,trial8_robot2,1017,1,trial8_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\90.mp4,trial9_robot1,1018,1,trial9_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\90.mp4,trial9_robot2,1019,1,trial9_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\91.mp4,trial10_robot1,1020,1,trial10_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\91.mp4,trial10_robot2,1021,1,trial10_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\94.mp4,trial3_robot1,1030,2,trial3_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\94.mp4,trial3_robot2,1031,2,trial3_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\94.mp4,trial3_robot3,1032,2,trial3_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\94.mp4,trial3_robot4,1033,2,trial3_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\92.mp4,trial1_robot1,1022,2,trial1_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\92.mp4,trial1_robot2,1023,2,trial1_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\92.mp4,trial1_robot3,1024,2,trial1_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\92.mp4,trial1_robot4,1025,2,trial1_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\96.mp4,trial5_robot1,1038,2,trial5_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\96.mp4,trial5_robot2,1039,2,trial5_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\96.mp4,trial5_robot3,1040,2,trial5_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\96.mp4,trial5_robot4,1041,2,trial5_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\98.mp4,trial7_robot1,1046,2,trial7_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\98.mp4,trial7_robot2,1047,2,trial7_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\98.mp4,trial7_robot3,1048,2,trial7_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\98.mp4,trial7_robot4,1049,2,trial7_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\99.mp4,trial8_robot1,1050,2,trial8_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\99.mp4,trial8_robot2,1051,2,trial8_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\99.mp4,trial8_robot3,1052,2,trial8_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\99.mp4,trial8_robot4,1053,2,trial8_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\93.mp4,trial2_robot1,1026,2,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\93.mp4,trial2_robot2,1027,2,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\93.mp4,trial2_robot3,1028,2,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\93.mp4,trial2_robot4,1029,2,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\95.mp4,trial4_robot1,1034,2,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\95.mp4,trial4_robot2,1035,2,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\95.mp4,trial4_robot3,1036,2,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\95.mp4,trial4_robot4,1037,2,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\102.mp4,trial1_robot1,1062,3,trial1_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\102.mp4,trial1_robot2,1063,3,trial1_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\102.mp4,trial1_robot3,1064,3,trial1_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\100.mp4,trial9_robot1,1054,2,trial9_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\100.mp4,trial9_robot2,1055,2,trial9_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\100.mp4,trial9_robot3,1056,2,trial9_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\100.mp4,trial9_robot4,1057,2,trial9_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\101.mp4,trial10_robot1,1058,2,trial10_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\101.mp4,trial10_robot2,1059,2,trial10_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\101.mp4,trial10_robot3,1060,2,trial10_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\101.mp4,trial10_robot4,1061,2,trial10_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\103.mp4,trial2_robot1,1065,3,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\103.mp4,trial2_robot2,1066,3,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\103.mp4,trial2_robot3,1067,3,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\104.mp4,trial3_robot1,1068,3,trial3_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\104.mp4,trial3_robot2,1069,3,trial3_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\104.mp4,trial3_robot3,1070,3,trial3_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\106.mp4,trial5_robot1,1074,3,trial5_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\106.mp4,trial5_robot2,1075,3,trial5_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\106.mp4,trial5_robot3,1076,3,trial5_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\109.mp4,trial8_robot1,None,3,trial8_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\109.mp4,trial8_robot2,1084,3,trial8_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\109.mp4,trial8_robot3,1085,3,trial8_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\105.mp4,trial4_robot1,1071,3,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\105.mp4,trial4_robot2,1072,3,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\105.mp4,trial4_robot3,1073,3,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\110.mp4,trial9_robot1,1086,3,trial9_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\110.mp4,trial9_robot2,1087,3,trial9_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\110.mp4,trial9_robot3,1088,3,trial9_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\107.mp4,trial6_robot1,1077,3,trial6_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\107.mp4,trial6_robot2,1078,3,trial6_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\107.mp4,trial6_robot3,1079,3,trial6_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\108.mp4,trial7_robot1,1080,3,trial7_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\108.mp4,trial7_robot2,1081,3,trial7_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\108.mp4,trial7_robot3,1082,3,trial7_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\112.mp4,trial1_robot1,1092,4,trial1_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\112.mp4,trial1_robot2,1093,4,trial1_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\112.mp4,trial1_robot3,1094,4,trial1_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\112.mp4,trial1_robot4,1095,4,trial1_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\111.mp4,trial10_robot1,1089,3,trial10_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\111.mp4,trial10_robot2,1090,3,trial10_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\111.mp4,trial10_robot3,1091,3,trial10_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\113.mp4,trial2_robot1,1096,4,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\113.mp4,trial2_robot2,1097,4,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\113.mp4,trial2_robot3,1098,4,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\113.mp4,trial2_robot4,1099,4,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\118.mp4,trial7_robot1,1116,4,trial7_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\118.mp4,trial7_robot2,1117,4,trial7_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\118.mp4,trial7_robot3,1118,4,trial7_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\118.mp4,trial7_robot4,1119,4,trial7_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\115.mp4,trial4_robot1,1104,4,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\115.mp4,trial4_robot2,1105,4,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\115.mp4,trial4_robot3,1106,4,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\115.mp4,trial4_robot4,1107,4,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\114.mp4,trial3_robot1,1100,4,trial3_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\114.mp4,trial3_robot2,1101,4,trial3_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\114.mp4,trial3_robot3,1102,4,trial3_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\114.mp4,trial3_robot4,1103,4,trial3_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\116.mp4,trial5_robot1,1108,4,trial5_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\116.mp4,trial5_robot2,1109,4,trial5_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\116.mp4,trial5_robot3,1110,4,trial5_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\116.mp4,trial5_robot4,1111,4,trial5_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\120.mp4,trial9_robot1,1124,4,trial9_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\120.mp4,trial9_robot2,1125,4,trial9_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\120.mp4,trial9_robot3,1126,4,trial9_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\120.mp4,trial9_robot4,1127,4,trial9_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\123.mp4,trial2_robot1,1138,5,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\123.mp4,trial2_robot2,1139,5,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\123.mp4,trial2_robot3,1140,5,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\123.mp4,trial2_robot4,1141,5,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\123.mp4,trial2_robot5,1142,5,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\123.mp4,trial2_robot6,1143,5,trial2_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\117.mp4,trial6_robot1,1112,4,trial6_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\117.mp4,trial6_robot2,1113,4,trial6_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\117.mp4,trial6_robot3,1114,4,trial6_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\117.mp4,trial6_robot4,1115,4,trial6_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\119.mp4,trial8_robot1,1120,4,trial8_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\119.mp4,trial8_robot2,1121,4,trial8_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\119.mp4,trial8_robot3,1122,4,trial8_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\119.mp4,trial8_robot4,1123,4,trial8_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\125.mp4,trial4_robot1,1150,5,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\125.mp4,trial4_robot2,1151,5,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\125.mp4,trial4_robot3,1152,5,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\125.mp4,trial4_robot4,1153,5,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\125.mp4,trial4_robot5,1154,5,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\125.mp4,trial4_robot6,1155,5,trial4_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\121.mp4,trial10_robot1,1128,4,trial10_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\121.mp4,trial10_robot2,1129,4,trial10_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\121.mp4,trial10_robot3,1130,4,trial10_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\121.mp4,trial10_robot4,1131,4,trial10_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\127.mp4,trial6_robot1,1162,5,trial6_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\127.mp4,trial6_robot2,1163,5,trial6_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\127.mp4,trial6_robot3,1164,5,trial6_
D:\Dartmouth\Lab\Smart Car\Proxy\recordings\127.mp4,trial6_robot4,1165,5,trial6_
